team_name,season,player_id,player_position
Philadelphia 76ers,2015-16,p/pressph01,PG
Philadelphia 76ers,2015-16,s/sampsja02,SF
Philadelphia 76ers,2015-16,s/smithis01,PG
Philadelphia 76ers,2015-16,s/stausni01,SG
Philadelphia 76ers,2015-16,t/thompho01,SG
Philadelphia 76ers,2015-16,w/weemsso01,SF
Philadelphia 76ers,2015-16,w/woodch01,PF
Philadelphia 76ers,2015-16,w/wroteto01,PG
Phoenix Suns,2025-26,g/gilleco01,PG
Phoenix Suns,2025-26,o/onealro01,SF
Phoenix Suns,2025-26,i/ighodos01,PF
Phoenix Suns,2025-26,b/bookede01,SG
Phoenix Suns,2025-26,g/goodwjo01,PG
Phoenix Suns,2025-26,w/willima07,C
Phoenix Suns,2025-26,b/brookdi01,SF
Phoenix Suns,2025-26,d/dunnry01,SF
Phoenix Suns,2025-26,r/richani01,C
Phoenix Suns,2025-26,h/hayesni01,SF
Phoenix Suns,2025-26,f/flemira01,PF
Phoenix Suns,2025-26,a/allengr01,SG
Phoenix Suns,2025-26,b/bouyeja01,PG
Phoenix Suns,2025-26,l/liveris01,PF
Phoenix Suns,2025-26,m/maluakh01,C
Phoenix Suns,2025-26,g/greenja05,SG
Phoenix Suns,2025-26,b/breako01,SG
Phoenix Suns,2024-25,a/allengr01,SG
Phoenix Suns,2024-25,b/bealbr01,SG
Phoenix Suns,2024-25,b/bolbo01,PF
Phoenix Suns,2024-25,b/bookede01,SG
Phoenix Suns,2024-25,b/bridgja01,SF
Phoenix Suns,2024-25,d/dunnry01,SF
Phoenix Suns,2024-25,d/duranke01,PF
Phoenix Suns,2024-25,g/gilleco01,PG
Phoenix Suns,2024-25,i/ighodos01,PF
Phoenix Suns,2024-25,j/jonesty01,PG
Phoenix Suns,2024-25,l/leeda03,SG
Phoenix Suns,2024-25,m/martico01,SF
Phoenix Suns,2024-25,m/micicva01,PG
Phoenix Suns,2024-25,m/morrimo01,PG
Phoenix Suns,2024-25,n/nurkiju01,C
Phoenix Suns,2024-25,o/onealro01,SF
Phoenix Suns,2024-25,o/okogijo01,SG
Phoenix Suns,2024-25,p/plumlma01,C
Phoenix Suns,2024-25,r/richani01,C
Phoenix Suns,2024-25,w/washity02,PG
Phoenix Suns,2023-24,a/allengr01,SG
Phoenix Suns,2023-24,a/azubuud01,C
Phoenix Suns,2023-24,b/bateske01,SF
Phoenix Suns,2023-24,b/bealbr01,SG
Phoenix Suns,2023-24,b/bolbo01,PF
Phoenix Suns,2023-24,b/bookede01,PG
Phoenix Suns,2023-24,d/duranke01,PF
Phoenix Suns,2023-24,e/eubandr01,C
Phoenix Suns,2023-24,g/goodwjo01,PG
Phoenix Suns,2023-24,g/gordoer01,SG
Phoenix Suns,2023-24,l/leesa01,PG
Phoenix Suns,2023-24,l/littlna01,SF
Phoenix Suns,2023-24,m/maledth01,PG
Phoenix Suns,2023-24,m/metuch01,C
Phoenix Suns,2023-24,n/nurkiju01,C
Phoenix Suns,2023-24,o/onealro01,SF
Phoenix Suns,2023-24,o/okogijo01,SG
Phoenix Suns,2023-24,r/roddyda01,PF
Phoenix Suns,2023-24,t/thomais02,PG
Phoenix Suns,2023-24,w/wainris01,SF
Phoenix Suns,2023-24,w/watanyu01,SF
Phoenix Suns,2023-24,y/youngth01,PF
Phoenix Suns,2022-23,a/aytonde01,C
Phoenix Suns,2022-23,b/bazleda01,C
Phoenix Suns,2022-23,b/biyombi01,C
Phoenix Suns,2022-23,b/bookede01,SG
Phoenix Suns,2022-23,b/bridgmi01,SF
Phoenix Suns,2022-23,c/craigto01,PF
Phoenix Suns,2022-23,d/duranke01,PF
Phoenix Suns,2022-23,j/johnsca02,PF
Phoenix Suns,2022-23,l/landajo01,C
Phoenix Suns,2022-23,l/leeda03,SG
Phoenix Suns,2022-23,l/leesa01,PG
Phoenix Suns,2022-23,o/okogijo01,SG
Phoenix Suns,2022-23,p/paulch01,PG
Phoenix Suns,2022-23,p/payneca01,PG
Phoenix Suns,2022-23,r/rosste01,SG
Phoenix Suns,2022-23,s/saricda01,PF
Phoenix Suns,2022-23,s/shamela01,SG
Phoenix Suns,2022-23,w/wainris01,SF
Phoenix Suns,2022-23,w/warretj01,SF
Phoenix Suns,2022-23,w/washidu02,SG
Phoenix Suns,2021-22,a/aytonde01,C
Phoenix Suns,2021-22,b/basspa01,SF
Phoenix Suns,2021-22,b/biyombi01,C
Phoenix Suns,2021-22,b/bookede01,SG
Phoenix Suns,2021-22,b/bridgmi01,SF
Phoenix Suns,2021-22,c/craigto01,SF
Phoenix Suns,2021-22,c/crowdja01,PF
Phoenix Suns,2021-22,h/holidaa01,PG
Phoenix Suns,2021-22,h/hutchch01,SF
Phoenix Suns,2021-22,j/jacksju01,SF
Phoenix Suns,2021-22,j/johnsca02,PF
Phoenix Suns,2021-22,k/kaminfr01,C
Phoenix Suns,2021-22,l/lundbga01,SG
Phoenix Suns,2021-22,m/mcgeeja01,C
Phoenix Suns,2021-22,n/naderab01,SF
Phoenix Suns,2021-22,p/paulch01,PG
Phoenix Suns,2021-22,p/payneca01,PG
Phoenix Suns,2021-22,p/paytoel01,PG
Phoenix Suns,2021-22,s/shamela01,SG
Phoenix Suns,2021-22,s/smithja04,PF
Phoenix Suns,2021-22,t/terryem01,PF
Phoenix Suns,2021-22,w/wainris01,PF
Phoenix Suns,2021-22,w/walkemj01,SG
Phoenix Suns,2020-21,a/alexaty01,SG
Phoenix Suns,2020-21,a/aytonde01,C
Phoenix Suns,2020-21,b/bookede01,SG
Phoenix Suns,2020-21,b/bridgmi01,SF
Phoenix Suns,2020-21,c/carteje01,PG
Phoenix Suns,2020-21,c/craigto01,SF
Phoenix Suns,2020-21,c/crowdja01,PF
Phoenix Suns,2020-21,g/gallola01,SG
Phoenix Suns,2020-21,j/johnsca02,PF
Phoenix Suns,2020-21,j/jonesda03,C
Phoenix Suns,2020-21,k/kaminfr01,C
Phoenix Suns,2020-21,m/mooreet01,SG
Phoenix Suns,2020-21,n/naderab01,SF
Phoenix Suns,2020-21,p/paulch01,PG
Phoenix Suns,2020-21,p/payneca01,PG
Phoenix Suns,2020-21,s/saricda01,C
Phoenix Suns,2020-21,s/smithja04,PF
Phoenix Suns,2019-20,a/aytonde01,C
Phoenix Suns,2019-20,b/baynear01,C
Phoenix Suns,2019-20,b/boldejo01,C
Phoenix Suns,2019-20,b/bookede01,SG
Phoenix Suns,2019-20,b/bridgmi01,SF
Phoenix Suns,2019-20,c/carteje01,PG
Phoenix Suns,2019-20,d/diallch01,C
Phoenix Suns,2019-20,h/harpeja01,PG
Phoenix Suns,2019-20,j/jeromty01,SG
Phoenix Suns,2019-20,j/johnsca02,PF
Phoenix Suns,2019-20,j/johnsty01,PG
Phoenix Suns,2019-20,k/kaminfr01,C
Phoenix Suns,2019-20,l/lecquja01,SG
Phoenix Suns,2019-20,o/okoboel01,PG
Phoenix Suns,2019-20,o/oubreke01,SF
Phoenix Suns,2019-20,o/owensta01,PF
Phoenix Suns,2019-20,p/payneca01,SG
Phoenix Suns,2019-20,r/rubiori01,PG
Phoenix Suns,2019-20,s/saricda01,PF
Phoenix Suns,2018-19,a/acyqu01,PF
Phoenix Suns,2018-19,a/anderry01,PF
Phoenix Suns,2018-19,a/arizatr01,SF
Phoenix Suns,2018-19,a/aytonde01,C
Phoenix Suns,2018-19,b/bendedr01,PF
Phoenix Suns,2018-19,b/bookede01,SG
Phoenix Suns,2018-19,b/bridgmi01,SF
Phoenix Suns,2018-19,c/canaais01,PG
Phoenix Suns,2018-19,c/chandty01,C
Phoenix Suns,2018-19,c/crawfja01,SG
Phoenix Suns,2018-19,d/danietr01,SG
Phoenix Suns,2018-19,e/evansja01,PG
Phoenix Suns,2018-19,f/fredeji01,SG
Phoenix Suns,2018-19,h/holmeri01,C
Phoenix Suns,2018-19,j/jacksjo02,SG
Phoenix Suns,2018-19,j/johnsty01,PG
Phoenix Suns,2018-19,k/kingge03,SF
Phoenix Suns,2018-19,m/meltode01,PG
Phoenix Suns,2018-19,m/moreler01,PF
Phoenix Suns,2018-19,o/okoboel01,PG
Phoenix Suns,2018-19,o/oubreke01,SF
Phoenix Suns,2018-19,s/spaldra01,PF
Phoenix Suns,2018-19,t/terryem01,PF
Phoenix Suns,2018-19,w/warretj01,SF
Phoenix Suns,2017-18,b/bendedr01,PF
Phoenix Suns,2017-18,b/bledser01,PG
Phoenix Suns,2017-18,b/bookede01,SG
Phoenix Suns,2017-18,c/canaais01,PG
Phoenix Suns,2017-18,c/chandty01,C
Phoenix Suns,2017-18,c/chrisma01,PF
Phoenix Suns,2017-18,d/danietr01,SG
Phoenix Suns,2017-18,d/dudleja01,PF
Phoenix Suns,2017-18,g/grayjo01,PG
Phoenix Suns,2017-18,h/harrish01,PG
Phoenix Suns,2017-18,h/houseda01,SG
Phoenix Suns,2017-18,j/jacksjo02,SF
Phoenix Suns,2017-18,j/jamesmi02,PG
Phoenix Suns,2017-18,j/jonesde02,SF
Phoenix Suns,2017-18,l/lenal01,C
Phoenix Suns,2017-18,m/monrogr01,C
Phoenix Suns,2017-18,p/paytoel01,PG
Phoenix Suns,2017-18,p/peteral01,PF
Phoenix Suns,2017-18,r/reedda01,SG
Phoenix Suns,2017-18,u/ulisty01,PG
Phoenix Suns,2017-18,w/warretj01,SF
Phoenix Suns,2017-18,w/willial03,PF
Phoenix Suns,2016-17,b/barbole01,SG
Phoenix Suns,2016-17,b/bendedr01,PF
Phoenix Suns,2016-17,b/bledser01,PG
Phoenix Suns,2016-17,b/bookede01,SG
Phoenix Suns,2016-17,c/chandty01,C
Phoenix Suns,2016-17,c/chrisma01,PF
Phoenix Suns,2016-17,d/dudleja01,PF
Phoenix Suns,2016-17,e/eddieja01,SF
Phoenix Suns,2016-17,j/jenkijo01,SG
Phoenix Suns,2016-17,j/jonesde02,SF
Phoenix Suns,2016-17,k/knighbr03,SG
Phoenix Suns,2016-17,l/lenal01,C
Phoenix Suns,2016-17,m/millsel01,SG
Phoenix Suns,2016-17,p/pricero01,PG
Phoenix Suns,2016-17,t/tuckepj01,SF
Phoenix Suns,2016-17,u/ulisty01,PG
Phoenix Suns,2016-17,w/warretj01,SF
Phoenix Suns,2016-17,w/willial03,C
Phoenix Suns,2015-16,b/bledser01,PG
Phoenix Suns,2015-16,b/bookede01,SG
Phoenix Suns,2015-16,b/brownlo01,PG
Phoenix Suns,2015-16,b/budinch01,SF
Phoenix Suns,2015-16,c/chandty01,C
Phoenix Suns,2015-16,c/cottobr01,PG
Phoenix Suns,2015-16,g/goodwar01,PG
Phoenix Suns,2015-16,h/humphkr01,PF
Phoenix Suns,2015-16,j/jeffeco01,PF
Phoenix Suns,2015-16,j/jenkijo01,SG
Phoenix Suns,2015-16,j/johnsor01,SG
Phoenix Suns,2015-16,k/knighbr03,SG
Phoenix Suns,2015-16,l/lenal01,C
Phoenix Suns,2015-16,l/leuerjo01,PF
Phoenix Suns,2015-16,m/mcraejo01,PG
Phoenix Suns,2015-16,m/morrima02,PF
Phoenix Suns,2015-16,p/pressph01,PG
Phoenix Suns,2015-16,p/pricero01,PG
Phoenix Suns,2015-16,t/teletmi01,PF
Phoenix Suns,2015-16,t/tuckepj01,SF
Phoenix Suns,2015-16,w/warretj01,SF
Phoenix Suns,2015-16,w/weemsso01,SG
Phoenix Suns,2015-16,w/willial03,PF
Portland Trail Blazers,2025-26,a/avdijde01,SF
Portland Trail Blazers,2025-26,c/camarto01,PF
Portland Trail Blazers,2025-26,m/murrakr01,SF
Portland Trail Blazers,2025-26,s/sharpsh01,SG
Portland Trail Blazers,2025-26,c/clingdo01,C
Portland Trail Blazers,2025-26,c/cissosi01,SF
Portland Trail Blazers,2025-26,r/ruperra01,SG
Portland Trail Blazers,2025-26,l/loveca01,SG
Portland Trail Blazers,2025-26,r/reathdu01,C
Portland Trail Blazers,2025-26,g/grantje01,PF
Portland Trail Blazers,2025-26,w/williro04,C
Portland Trail Blazers,2025-26,y/yangha01,C
Portland Trail Blazers,2025-26,h/holidjr01,PG
Portland Trail Blazers,2025-26,w/weslebl01,SG
Portland Trail Blazers,2025-26,t/thybuma01,SG
Portland Trail Blazers,2025-26,h/hendesc01,PG
Portland Trail Blazers,2025-26,l/lillada01,PG
Portland Trail Blazers,2024-25,a/avdijde01,SF
Portland Trail Blazers,2024-25,a/aytonde01,C
Portland Trail Blazers,2024-25,b/bantoda01,PG
Portland Trail Blazers,2024-25,c/camarto01,PF
Portland Trail Blazers,2024-25,c/cissosi01,SF
Portland Trail Blazers,2024-25,c/clingdo01,C
Portland Trail Blazers,2024-25,g/grantje01,PF
Portland Trail Blazers,2024-25,h/hendesc01,PG
Portland Trail Blazers,2024-25,m/mcgowbr01,SG
Portland Trail Blazers,2024-25,m/minayju01,SF
Portland Trail Blazers,2024-25,m/mooreta02,SG
Portland Trail Blazers,2024-25,m/murrakr01,SF
Portland Trail Blazers,2024-25,r/reathdu01,C
Portland Trail Blazers,2024-25,r/ruperra01,SG
Portland Trail Blazers,2024-25,s/sharpsh01,SG
Portland Trail Blazers,2024-25,s/simonan01,SG
Portland Trail Blazers,2024-25,t/thybuma01,SG
Portland Trail Blazers,2024-25,w/walkeja01,PF
Portland Trail Blazers,2024-25,w/williro04,C
Portland Trail Blazers,2023-24,a/aytonde01,C
Portland Trail Blazers,2023-24,b/badjiib01,C
Portland Trail Blazers,2023-24,b/bantoda01,PG
Portland Trail Blazers,2023-24,b/bouyeja01,PG
Portland Trail Blazers,2023-24,b/brogdma01,PG
Portland Trail Blazers,2023-24,b/brownmo01,C
Portland Trail Blazers,2023-24,c/camarto01,PF
Portland Trail Blazers,2023-24,g/grantje01,PF
Portland Trail Blazers,2023-24,h/haganas01,PG
Portland Trail Blazers,2023-24,h/hendesc01,PG
Portland Trail Blazers,2023-24,m/mayssk01,PG
Portland Trail Blazers,2023-24,m/minayju01,SF
Portland Trail Blazers,2023-24,m/mooreta02,SG
Portland Trail Blazers,2023-24,m/murrakr01,SF
Portland Trail Blazers,2023-24,r/reathdu01,C
Portland Trail Blazers,2023-24,r/ruperra01,SG
Portland Trail Blazers,2023-24,s/sharpsh01,SG
Portland Trail Blazers,2023-24,s/simonan01,SG
Portland Trail Blazers,2023-24,t/thybuma01,SF
Portland Trail Blazers,2023-24,w/wainris01,SF
Portland Trail Blazers,2023-24,w/walkeja01,PF
Portland Trail Blazers,2023-24,w/williro04,C
Portland Trail Blazers,2022-23,a/arcidry01,PG
Portland Trail Blazers,2022-23,b/browngr01,PF
Portland Trail Blazers,2022-23,b/butlejo01,C
Portland Trail Blazers,2022-23,c/comanch01,C
Portland Trail Blazers,2022-23,e/eubandr01,C
Portland Trail Blazers,2022-23,g/grantje01,PF
Portland Trail Blazers,2022-23,h/harrish01,SG
Portland Trail Blazers,2022-23,h/hartjo01,SF
Portland Trail Blazers,2022-23,j/johnske07,SG
Portland Trail Blazers,2022-23,k/knoxke01,PF
Portland Trail Blazers,2022-23,l/lillada01,PG
Portland Trail Blazers,2022-23,l/littlna01,SF
Portland Trail Blazers,2022-23,m/mayssk01,PG
Portland Trail Blazers,2022-23,m/minayju01,SF
Portland Trail Blazers,2022-23,n/nurkiju01,C
Portland Trail Blazers,2022-23,p/paytoga02,SG
Portland Trail Blazers,2022-23,r/reddica01,SF
Portland Trail Blazers,2022-23,s/sharpsh01,SG
Portland Trail Blazers,2022-23,s/simonan01,SG
Portland Trail Blazers,2022-23,t/thybuma01,SG
Portland Trail Blazers,2022-23,w/walkeja01,PF
Portland Trail Blazers,2022-23,w/watfotr01,PF
Portland Trail Blazers,2022-23,w/willije02,SG
Portland Trail Blazers,2022-23,w/winslju01,PF
Portland Trail Blazers,2021-22,b/blevike01,SF
Portland Trail Blazers,2021-22,b/browngr01,SF
Portland Trail Blazers,2021-22,c/covinro01,PF
Portland Trail Blazers,2021-22,c/cumbeja01,SG
Portland Trail Blazers,2021-22,d/dunnkr01,PG
Portland Trail Blazers,2021-22,e/ellebcj01,SF
Portland Trail Blazers,2021-22,e/eubandr01,C
Portland Trail Blazers,2021-22,h/hartjo01,SG
Portland Trail Blazers,2021-22,h/hugheel01,SG
Portland Trail Blazers,2021-22,j/johnske07,SG
Portland Trail Blazers,2021-22,l/lillada01,PG
Portland Trail Blazers,2021-22,l/littlna01,SF
Portland Trail Blazers,2021-22,l/louzama01,SG
Portland Trail Blazers,2021-22,m/mccolcj01,SG
Portland Trail Blazers,2021-22,m/mcgrica01,SF
Portland Trail Blazers,2021-22,m/mclembe01,SG
Portland Trail Blazers,2021-22,n/nancela02,C
Portland Trail Blazers,2021-22,n/nurkiju01,C
Portland Trail Blazers,2021-22,p/perryre01,PF
Portland Trail Blazers,2021-22,p/powelno01,SF
Portland Trail Blazers,2021-22,s/simonan01,SG
Portland Trail Blazers,2021-22,s/smithde03,PG
Portland Trail Blazers,2021-22,s/snellto01,SG
Portland Trail Blazers,2021-22,w/watfotr01,SF
Portland Trail Blazers,2021-22,w/willibr03,PG
Portland Trail Blazers,2021-22,w/winslju01,PF
Portland Trail Blazers,2021-22,z/zelleco01,C
Portland Trail Blazers,2020-21,a/anthoca01,PF
Portland Trail Blazers,2020-21,b/blevike01,SF
Portland Trail Blazers,2020-21,c/covinro01,PF
Portland Trail Blazers,2020-21,e/ellebcj01,SF
Portland Trail Blazers,2020-21,k/kanteen01,C
Portland Trail Blazers,2020-21,g/gilesha01,C
Portland Trail Blazers,2020-21,h/holliro01,PF
Portland Trail Blazers,2020-21,h/hoodro01,SF
Portland Trail Blazers,2020-21,j/jonesde02,SF
Portland Trail Blazers,2020-21,l/leaftj01,PF
Portland Trail Blazers,2020-21,l/lillada01,PG
Portland Trail Blazers,2020-21,l/littlna01,PF
Portland Trail Blazers,2020-21,m/mccolcj01,SG
Portland Trail Blazers,2020-21,n/nurkiju01,C
Portland Trail Blazers,2020-21,p/powelno01,SF
Portland Trail Blazers,2020-21,s/simonan01,SG
Portland Trail Blazers,2020-21,t/trentga02,SG
Portland Trail Blazers,2019-20,a/adamsja01,PG
Portland Trail Blazers,2019-20,a/anthoca01,PF
Portland Trail Blazers,2019-20,a/arizatr01,SF
Portland Trail Blazers,2019-20,b/bazemke01,SF
Portland Trail Blazers,2019-20,b/brownmo01,C
Portland Trail Blazers,2019-20,c/colliza01,PF
Portland Trail Blazers,2019-20,g/gabriwe01,PF
Portland Trail Blazers,2019-20,h/hezonma01,PF
Portland Trail Blazers,2019-20,h/hoardja01,PF
Portland Trail Blazers,2019-20,h/hoodro01,SF
Portland Trail Blazers,2019-20,l/labissk01,C
Portland Trail Blazers,2019-20,l/lillada01,PG
Portland Trail Blazers,2019-20,l/littlna01,PF
Portland Trail Blazers,2019-20,m/mccolcj01,SG
Portland Trail Blazers,2019-20,n/nurkiju01,C
Portland Trail Blazers,2019-20,s/simonan01,SG
Portland Trail Blazers,2019-20,s/swanica01,PF
Portland Trail Blazers,2019-20,t/tollian01,PF
Portland Trail Blazers,2019-20,t/trentga02,SF
Portland Trail Blazers,2019-20,w/whiteha01,C
Portland Trail Blazers,2018-19,a/aminual01,PF
Portland Trail Blazers,2018-19,b/baldwwa01,PG
Portland Trail Blazers,2018-19,c/colliza01,C
Portland Trail Blazers,2018-19,c/curryse01,SG
Portland Trail Blazers,2018-19,k/kanteen01,C
Portland Trail Blazers,2018-19,h/harklma01,SF
Portland Trail Blazers,2018-19,h/hoodro01,SG
Portland Trail Blazers,2018-19,l/labissk01,PF
Portland Trail Blazers,2018-19,l/laymaja01,SF
Portland Trail Blazers,2018-19,l/leoname01,C
Portland Trail Blazers,2018-19,l/lillada01,PG
Portland Trail Blazers,2018-19,m/mccolcj01,SG
Portland Trail Blazers,2018-19,n/nurkiju01,C
Portland Trail Blazers,2018-19,s/simonan01,SG
Portland Trail Blazers,2018-19,s/stausni01,SG
Portland Trail Blazers,2018-19,s/swanica01,PF
Portland Trail Blazers,2018-19,t/trentga02,SG
Portland Trail Blazers,2018-19,t/turneev01,PG
Portland Trail Blazers,2017-18,a/aminual01,PF
Portland Trail Blazers,2017-18,b/baldwwa01,PG
Portland Trail Blazers,2017-18,c/colliza01,C
Portland Trail Blazers,2017-18,c/connapa01,SG
Portland Trail Blazers,2017-18,d/davised01,C
Portland Trail Blazers,2017-18,h/harklma01,SF
Portland Trail Blazers,2017-18,l/laymaja01,SF
Portland Trail Blazers,2017-18,l/leoname01,C
Portland Trail Blazers,2017-18,l/lillada01,PG
Portland Trail Blazers,2017-18,m/mccolcj01,SG
Portland Trail Blazers,2017-18,n/napiesh01,PG
Portland Trail Blazers,2017-18,n/nurkiju01,C
Portland Trail Blazers,2017-18,p/papagge01,C
Portland Trail Blazers,2017-18,s/swanica01,PF
Portland Trail Blazers,2017-18,t/turneev01,SF
Portland Trail Blazers,2017-18,v/vonleno01,PF
Portland Trail Blazers,2016-17,a/aminual01,PF
Portland Trail Blazers,2016-17,c/connapa01,SG
Portland Trail Blazers,2016-17,c/crabbal01,SG
Portland Trail Blazers,2016-17,d/davised01,PF
Portland Trail Blazers,2016-17,h/harklma01,SF
Portland Trail Blazers,2016-17,l/laymaja01,SF
Portland Trail Blazers,2016-17,l/leoname01,PF
Portland Trail Blazers,2016-17,l/lillada01,PG
Portland Trail Blazers,2016-17,m/mccolcj01,SG
Portland Trail Blazers,2016-17,n/napiesh01,PG
Portland Trail Blazers,2016-17,n/nurkiju01,C
Portland Trail Blazers,2016-17,p/plumlma01,C
Portland Trail Blazers,2016-17,q/quartti01,SG
Portland Trail Blazers,2016-17,t/turneev01,SF
Portland Trail Blazers,2016-17,v/vonleno01,PF
Portland Trail Blazers,2015-16,a/alexacl01,PF
Portland Trail Blazers,2015-16,a/aminual01,SF
Portland Trail Blazers,2015-16,c/connapa01,SG
Portland Trail Blazers,2015-16,c/crabbal01,SG
Portland Trail Blazers,2015-16,d/davised01,PF
Portland Trail Blazers,2015-16,f/fraziti01,PG
Portland Trail Blazers,2015-16,h/harklma01,SF
Portland Trail Blazers,2015-16,h/hendege02,SG
Portland Trail Blazers,2015-16,k/kamanch01,C
Portland Trail Blazers,2015-16,l/leoname01,PF
Portland Trail Blazers,2015-16,l/lillada01,PG
Portland Trail Blazers,2015-16,m/mccolcj01,SG
Portland Trail Blazers,2015-16,m/montelu01,SG
Portland Trail Blazers,2015-16,p/plumlma01,C
Portland Trail Blazers,2015-16,r/roberbr01,PG
Portland Trail Blazers,2015-16,v/vonleno01,PF
Sacramento Kings,2025-26,d/derozde01,PF
Sacramento Kings,2025-26,w/westbru01,SF
Sacramento Kings,2025-26,e/elliske01,SG
Sacramento Kings,2025-26,c/cliffni01,SG
Sacramento Kings,2025-26,s/schrode01,PG
Sacramento Kings,2025-26,m/monkma01,SG
Sacramento Kings,2025-26,a/achiupr01,C
Sacramento Kings,2025-26,e/eubandr01,C
Sacramento Kings,2025-26,r/raynama01,C
Sacramento Kings,2025-26,l/lavinza01,SG
Sacramento Kings,2025-26,m/murrake02,PF
Sacramento Kings,2025-26,s/sabondo01,C
Sacramento Kings,2025-26,c/cartede02,PG
Sacramento Kings,2025-26,c/cardwdy01,C
Sacramento Kings,2025-26,m/mcderdo01,SF
Sacramento Kings,2025-26,s/saricda01,C
Sacramento Kings,2025-26,p/plowdda01,SG
Sacramento Kings,2025-26,s/steveis01,PG
Sacramento Kings,2024-25,c/cartede02,PG
Sacramento Kings,2024-25,c/crawfis01,SF
Sacramento Kings,2024-25,c/crowdja01,PF
Sacramento Kings,2024-25,d/daviste02,SG
Sacramento Kings,2024-25,d/derozde01,SF
Sacramento Kings,2024-25,e/elliske01,SG
Sacramento Kings,2024-25,f/foxde01,PG
Sacramento Kings,2024-25,f/fultzma01,PG
Sacramento Kings,2024-25,h/huertke01,SG
Sacramento Kings,2024-25,j/jonesco02,SG
Sacramento Kings,2024-25,j/jonesis01,PF
Sacramento Kings,2024-25,j/jonesma05,SG
Sacramento Kings,2024-25,l/labissk01,PF
Sacramento Kings,2024-25,l/laravja01,PF
Sacramento Kings,2024-25,l/lavinza01,SG
Sacramento Kings,2024-25,l/lenal01,C
Sacramento Kings,2024-25,l/lylestr01,PF
Sacramento Kings,2024-25,m/mcderdo01,SF
Sacramento Kings,2024-25,m/mclaujo01,PG
Sacramento Kings,2024-25,m/monkma01,SG
Sacramento Kings,2024-25,m/murrake02,PF
Sacramento Kings,2024-25,r/robinor01,C
Sacramento Kings,2024-25,s/sabondo01,C
Sacramento Kings,2024-25,t/taylote01,PF
Sacramento Kings,2024-25,v/valanjo01,C
Sacramento Kings,2023-24,b/barneha02,PF
Sacramento Kings,2023-24,d/duartch01,SF
Sacramento Kings,2023-24,e/edwarke02,SF
Sacramento Kings,2023-24,e/elliske01,SG
Sacramento Kings,2023-24,f/fordjo01,PG
Sacramento Kings,2023-24,f/foxde01,PG
Sacramento Kings,2023-24,h/huertke01,SG
Sacramento Kings,2023-24,j/jonesco02,SG
Sacramento Kings,2023-24,j/jonesma05,SG
Sacramento Kings,2023-24,l/lenal01,C
Sacramento Kings,2023-24,l/lylestr01,PF
Sacramento Kings,2023-24,m/mcgeeja01,C
Sacramento Kings,2023-24,m/mitchda01,PG
Sacramento Kings,2023-24,m/monkma01,SG
Sacramento Kings,2023-24,m/murrake02,SF
Sacramento Kings,2023-24,p/petrufi01,C
Sacramento Kings,2023-24,s/sabondo01,C
Sacramento Kings,2023-24,s/slawsja01,SF
Sacramento Kings,2023-24,t/toscaju01,SF
Sacramento Kings,2023-24,v/vezenal01,PF
Sacramento Kings,2022-23,b/barneha02,PF
Sacramento Kings,2022-23,b/burtode02,PF
Sacramento Kings,2022-23,d/daviste02,SG
Sacramento Kings,2022-23,d/dellama01,PG
Sacramento Kings,2022-23,d/doziepj01,SF
Sacramento Kings,2022-23,e/edwarke02,SF
Sacramento Kings,2022-23,e/elliske01,SG
Sacramento Kings,2022-23,f/foxde01,PG
Sacramento Kings,2022-23,h/holmeri01,C
Sacramento Kings,2022-23,h/huertke01,SG
Sacramento Kings,2022-23,l/lenal01,C
Sacramento Kings,2022-23,l/lylestr01,PF
Sacramento Kings,2022-23,m/metuch01,PF
Sacramento Kings,2022-23,m/mitchda01,PG
Sacramento Kings,2022-23,m/monekch01,SF
Sacramento Kings,2022-23,m/monkma01,SG
Sacramento Kings,2022-23,m/murrake02,SF
Sacramento Kings,2022-23,o/okpalkz01,PF
Sacramento Kings,2022-23,q/quetane01,C
Sacramento Kings,2022-23,s/sabondo01,C
Sacramento Kings,2021-22,b/baglema01,PF
Sacramento Kings,2021-22,b/barneha02,PF
Sacramento Kings,2021-22,d/daviste02,SG
Sacramento Kings,2021-22,d/divindo01,SG
Sacramento Kings,2021-22,f/foxde01,PG
Sacramento Kings,2021-22,h/halibty01,SG
Sacramento Kings,2021-22,h/harklma01,SF
Sacramento Kings,2021-22,h/hieldbu01,SG
Sacramento Kings,2021-22,h/holidju01,SG
Sacramento Kings,2021-22,h/holmeri01,C
Sacramento Kings,2021-22,j/jacksjo02,SF
Sacramento Kings,2021-22,j/jonesda03,C
Sacramento Kings,2021-22,k/kinglo02,SF
Sacramento Kings,2021-22,l/lambje01,SG
Sacramento Kings,2021-22,l/lenal01,C
Sacramento Kings,2021-22,l/lylestr01,PF
Sacramento Kings,2021-22,m/metuch01,C
Sacramento Kings,2021-22,m/mitchda01,PG
Sacramento Kings,2021-22,m/mudiaem01,PG
Sacramento Kings,2021-22,m/murkead01,SG
Sacramento Kings,2021-22,q/quetane01,C
Sacramento Kings,2021-22,r/ramseja01,SG
Sacramento Kings,2021-22,r/robinju01,PG
Sacramento Kings,2021-22,s/sabondo01,PF
Sacramento Kings,2021-22,t/thomptr01,C
Sacramento Kings,2021-22,w/woodaro01,SF
Sacramento Kings,2020-21,b/baglema01,PF
Sacramento Kings,2020-21,b/barneha02,PF
