team_name,season,player_name,player_id,player_position
Portland Trail Blazers,2023-24,Justin Minaya,m/minayju01,SF
Portland Trail Blazers,2023-24,Taze Moore,m/mooreta02,SG
Portland Trail Blazers,2023-24,Kris Murray,m/murrakr01,SF
Portland Trail Blazers,2023-24,Duop Reath,r/reathdu01,C
Portland Trail Blazers,2023-24,Rayan Rupert,r/ruperra01,SG
Portland Trail Blazers,2023-24,Shaedon Sharpe,s/sharpsh01,SG
Portland Trail Blazers,2023-24,Anfernee Simons,s/simonan01,SG
Portland Trail Blazers,2023-24,Matisse Thybulle,t/thybuma01,SF
Portland Trail Blazers,2023-24,Ish Wainright,w/wainris01,SF
Portland Trail Blazers,2023-24,Jabari Walker,w/walkeja01,PF
Portland Trail Blazers,2023-24,Robert Williams,w/williro04,C
Portland Trail Blazers,2022-23,Ryan Arcidiacono,a/arcidry01,PG
Portland Trail Blazers,2022-23,Greg Brown III,b/browngr01,PF
Portland Trail Blazers,2022-23,John Butler,b/butlejo01,C
Portland Trail Blazers,2022-23,Chance Comanche,c/comanch01,C
Portland Trail Blazers,2022-23,Drew Eubanks,e/eubandr01,C
Portland Trail Blazers,2022-23,Jerami Grant,g/grantje01,PF
Portland Trail Blazers,2022-23,Shaquille Harrison,h/harrish01,SG
Portland Trail Blazers,2022-23,Josh Hart,h/hartjo01,SF
Portland Trail Blazers,2022-23,Keon Johnson,j/johnske07,SG
Portland Trail Blazers,2022-23,Kevin Knox,k/knoxke01,PF
Portland Trail Blazers,2022-23,Damian Lillard,l/lillada01,PG
Portland Trail Blazers,2022-23,Nassir Little,l/littlna01,SF
Portland Trail Blazers,2022-23,Skylar Mays,m/mayssk01,PG
Portland Trail Blazers,2022-23,Justin Minaya,m/minayju01,SF
Portland Trail Blazers,2022-23,Jusuf Nurkić,n/nurkiju01,C
Portland Trail Blazers,2022-23,Gary Payton II,p/paytoga02,SG
Portland Trail Blazers,2022-23,Cam Reddish,r/reddica01,SF
Portland Trail Blazers,2022-23,Shaedon Sharpe,s/sharpsh01,SG
Portland Trail Blazers,2022-23,Anfernee Simons,s/simonan01,SG
Portland Trail Blazers,2022-23,Matisse Thybulle,t/thybuma01,SG
Portland Trail Blazers,2022-23,Jabari Walker,w/walkeja01,PF
Portland Trail Blazers,2022-23,Trendon Watford,w/watfotr01,PF
Portland Trail Blazers,2022-23,Jeenathan Williams,w/willije02,SG
Portland Trail Blazers,2022-23,Justise Winslow,w/winslju01,PF
Portland Trail Blazers,2021-22,Keljin Blevins,b/blevike01,SF
Portland Trail Blazers,2021-22,Greg Brown III,b/browngr01,SF
Portland Trail Blazers,2021-22,Robert Covington,c/covinro01,PF
Portland Trail Blazers,2021-22,Jarron Cumberland,c/cumbeja01,SG
Portland Trail Blazers,2021-22,Kris Dunn,d/dunnkr01,PG
Portland Trail Blazers,2021-22,CJ Elleby,e/ellebcj01,SF
Portland Trail Blazers,2021-22,Drew Eubanks,e/eubandr01,C
Portland Trail Blazers,2021-22,Josh Hart,h/hartjo01,SG
Portland Trail Blazers,2021-22,Elijah Hughes,h/hugheel01,SG
Portland Trail Blazers,2021-22,Keon Johnson,j/johnske07,SG
Portland Trail Blazers,2021-22,Damian Lillard,l/lillada01,PG
Portland Trail Blazers,2021-22,Nassir Little,l/littlna01,SF
Portland Trail Blazers,2021-22,Didi Louzada,l/louzama01,SG
Portland Trail Blazers,2021-22,CJ McCollum,m/mccolcj01,SG
Portland Trail Blazers,2021-22,Cameron McGriff,m/mcgrica01,SF
Portland Trail Blazers,2021-22,Ben McLemore,m/mclembe01,SG
Portland Trail Blazers,2021-22,Larry Nance Jr.,n/nancela02,C
Portland Trail Blazers,2021-22,Jusuf Nurkić,n/nurkiju01,C
Portland Trail Blazers,2021-22,Reggie Perry,p/perryre01,PF
Portland Trail Blazers,2021-22,Norman Powell,p/powelno01,SF
Portland Trail Blazers,2021-22,Anfernee Simons,s/simonan01,SG
Portland Trail Blazers,2021-22,Dennis Smith Jr.,s/smithde03,PG
Portland Trail Blazers,2021-22,Tony Snell,s/snellto01,SG
Portland Trail Blazers,2021-22,Trendon Watford,w/watfotr01,SF
Portland Trail Blazers,2021-22,Brandon Williams,w/willibr03,PG
Portland Trail Blazers,2021-22,Justise Winslow,w/winslju01,PF
Portland Trail Blazers,2021-22,Cody Zeller,z/zelleco01,C
Portland Trail Blazers,2020-21,Carmelo Anthony,a/anthoca01,PF
Portland Trail Blazers,2020-21,Keljin Blevins,b/blevike01,SF
Portland Trail Blazers,2020-21,Robert Covington,c/covinro01,PF
Portland Trail Blazers,2020-21,CJ Elleby,e/ellebcj01,SF
Portland Trail Blazers,2020-21,Enes Freedom,k/kanteen01,C
Portland Trail Blazers,2020-21,Harry Giles,g/gilesha01,C
Portland Trail Blazers,2020-21,Rondae Hollis-Jefferson,h/holliro01,PF
Portland Trail Blazers,2020-21,Rodney Hood,h/hoodro01,SF
Portland Trail Blazers,2020-21,Derrick Jones Jr.,j/jonesde02,SF
Portland Trail Blazers,2020-21,T.J. Leaf,l/leaftj01,PF
Portland Trail Blazers,2020-21,Damian Lillard,l/lillada01,PG
Portland Trail Blazers,2020-21,Nassir Little,l/littlna01,PF
Portland Trail Blazers,2020-21,CJ McCollum,m/mccolcj01,SG
Portland Trail Blazers,2020-21,Jusuf Nurkić,n/nurkiju01,C
Portland Trail Blazers,2020-21,Norman Powell,p/powelno01,SF
Portland Trail Blazers,2020-21,Anfernee Simons,s/simonan01,SG
Portland Trail Blazers,2020-21,Gary Trent Jr.,t/trentga02,SG
Portland Trail Blazers,2019-20,Jaylen Adams,a/adamsja01,PG
Portland Trail Blazers,2019-20,Carmelo Anthony,a/anthoca01,PF
Portland Trail Blazers,2019-20,Trevor Ariza,a/arizatr01,SF
Portland Trail Blazers,2019-20,Kent Bazemore,b/bazemke01,SF
Portland Trail Blazers,2019-20,Moses Brown,b/brownmo01,C
Portland Trail Blazers,2019-20,Zach Collins,c/colliza01,PF
Portland Trail Blazers,2019-20,Wenyen Gabriel,g/gabriwe01,PF
Portland Trail Blazers,2019-20,Mario Hezonja,h/hezonma01,PF
Portland Trail Blazers,2019-20,Jaylen Hoard,h/hoardja01,PF
Portland Trail Blazers,2019-20,Rodney Hood,h/hoodro01,SF
Portland Trail Blazers,2019-20,Skal Labissière,l/labissk01,C
Portland Trail Blazers,2019-20,Damian Lillard,l/lillada01,PG
Portland Trail Blazers,2019-20,Nassir Little,l/littlna01,PF
Portland Trail Blazers,2019-20,CJ McCollum,m/mccolcj01,SG
Portland Trail Blazers,2019-20,Jusuf Nurkić,n/nurkiju01,C
Portland Trail Blazers,2019-20,Anfernee Simons,s/simonan01,SG
Portland Trail Blazers,2019-20,Caleb Swanigan,s/swanica01,PF
Portland Trail Blazers,2019-20,Anthony Tolliver,t/tollian01,PF
Portland Trail Blazers,2019-20,Gary Trent Jr.,t/trentga02,SF
Portland Trail Blazers,2019-20,Hassan Whiteside,w/whiteha01,C
Portland Trail Blazers,2018-19,Al-Farouq Aminu,a/aminual01,PF
Portland Trail Blazers,2018-19,Wade Baldwin,b/baldwwa01,PG
Portland Trail Blazers,2018-19,Zach Collins,c/colliza01,C
Portland Trail Blazers,2018-19,Seth Curry,c/curryse01,SG
Portland Trail Blazers,2018-19,Enes Freedom,k/kanteen01,C
Portland Trail Blazers,2018-19,Maurice Harkless,h/harklma01,SF
Portland Trail Blazers,2018-19,Rodney Hood,h/hoodro01,SG
Portland Trail Blazers,2018-19,Skal Labissière,l/labissk01,PF
Portland Trail Blazers,2018-19,Jake Layman,l/laymaja01,SF
Portland Trail Blazers,2018-19,Meyers Leonard,l/leoname01,C
Portland Trail Blazers,2018-19,Damian Lillard,l/lillada01,PG
Portland Trail Blazers,2018-19,CJ McCollum,m/mccolcj01,SG
Portland Trail Blazers,2018-19,Jusuf Nurkić,n/nurkiju01,C
Portland Trail Blazers,2018-19,Anfernee Simons,s/simonan01,SG
Portland Trail Blazers,2018-19,Nik Stauskas,s/stausni01,SG
Portland Trail Blazers,2018-19,Caleb Swanigan,s/swanica01,PF
Portland Trail Blazers,2018-19,Gary Trent Jr.,t/trentga02,SG
Portland Trail Blazers,2018-19,Evan Turner,t/turneev01,PG
Portland Trail Blazers,2017-18,Al-Farouq Aminu,a/aminual01,PF
Portland Trail Blazers,2017-18,Wade Baldwin,b/baldwwa01,PG
Portland Trail Blazers,2017-18,Zach Collins,c/colliza01,C
Portland Trail Blazers,2017-18,Pat Connaughton,c/connapa01,SG
Portland Trail Blazers,2017-18,Ed Davis,d/davised01,C
Portland Trail Blazers,2017-18,Maurice Harkless,h/harklma01,SF
Portland Trail Blazers,2017-18,Jake Layman,l/laymaja01,SF
Portland Trail Blazers,2017-18,Meyers Leonard,l/leoname01,C
Portland Trail Blazers,2017-18,Damian Lillard,l/lillada01,PG
Portland Trail Blazers,2017-18,CJ McCollum,m/mccolcj01,SG
Portland Trail Blazers,2017-18,Shabazz Napier,n/napiesh01,PG
Portland Trail Blazers,2017-18,Jusuf Nurkić,n/nurkiju01,C
Portland Trail Blazers,2017-18,Georgios Papagiannis,p/papagge01,C
Portland Trail Blazers,2017-18,Caleb Swanigan,s/swanica01,PF
Portland Trail Blazers,2017-18,Evan Turner,t/turneev01,SF
Portland Trail Blazers,2017-18,Noah Vonleh,v/vonleno01,PF
Portland Trail Blazers,2016-17,Al-Farouq Aminu,a/aminual01,PF
Portland Trail Blazers,2016-17,Pat Connaughton,c/connapa01,SG
Portland Trail Blazers,2016-17,Allen Crabbe,c/crabbal01,SG
Portland Trail Blazers,2016-17,Ed Davis,d/davised01,PF
Portland Trail Blazers,2016-17,Maurice Harkless,h/harklma01,SF
Portland Trail Blazers,2016-17,Jake Layman,l/laymaja01,SF
Portland Trail Blazers,2016-17,Meyers Leonard,l/leoname01,PF
Portland Trail Blazers,2016-17,Damian Lillard,l/lillada01,PG
Portland Trail Blazers,2016-17,CJ McCollum,m/mccolcj01,SG
Portland Trail Blazers,2016-17,Shabazz Napier,n/napiesh01,PG
Portland Trail Blazers,2016-17,Jusuf Nurkić,n/nurkiju01,C
Portland Trail Blazers,2016-17,Mason Plumlee,p/plumlma01,C
Portland Trail Blazers,2016-17,Tim Quarterman,q/quartti01,SG
Portland Trail Blazers,2016-17,Evan Turner,t/turneev01,SF
Portland Trail Blazers,2016-17,Noah Vonleh,v/vonleno01,PF
Portland Trail Blazers,2015-16,Cliff Alexander,a/alexacl01,PF
Portland Trail Blazers,2015-16,Al-Farouq Aminu,a/aminual01,SF
Portland Trail Blazers,2015-16,Pat Connaughton,c/connapa01,SG
Portland Trail Blazers,2015-16,Allen Crabbe,c/crabbal01,SG
Portland Trail Blazers,2015-16,Ed Davis,d/davised01,PF
Portland Trail Blazers,2015-16,Tim Frazier,f/fraziti01,PG
Portland Trail Blazers,2015-16,Maurice Harkless,h/harklma01,SF
Portland Trail Blazers,2015-16,Gerald Henderson,h/hendege02,SG
Portland Trail Blazers,2015-16,Chris Kaman,k/kamanch01,C
Portland Trail Blazers,2015-16,Meyers Leonard,l/leoname01,PF
Portland Trail Blazers,2015-16,Damian Lillard,l/lillada01,PG
Portland Trail Blazers,2015-16,CJ McCollum,m/mccolcj01,SG
Portland Trail Blazers,2015-16,Luis Montero,m/montelu01,SG
Portland Trail Blazers,2015-16,Mason Plumlee,p/plumlma01,C
Portland Trail Blazers,2015-16,Brian Roberts,r/roberbr01,PG
Portland Trail Blazers,2015-16,Noah Vonleh,v/vonleno01,PF
Sacramento Kings,2025-26,DeMar DeRozan,d/derozde01,PF
Sacramento Kings,2025-26,Russell Westbrook,w/westbru01,SF
Sacramento Kings,2025-26,Keon Ellis,e/elliske01,SG
Sacramento Kings,2025-26,Nique Clifford,c/cliffni01,SG
Sacramento Kings,2025-26,Dennis Schröder,s/schrode01,PG
Sacramento Kings,2025-26,Malik Monk,m/monkma01,SG
Sacramento Kings,2025-26,Precious Achiuwa,a/achiupr01,C
Sacramento Kings,2025-26,Drew Eubanks,e/eubandr01,C
Sacramento Kings,2025-26,Maxime Raynaud,r/raynama01,C
Sacramento Kings,2025-26,Zach LaVine,l/lavinza01,SG
Sacramento Kings,2025-26,Keegan Murray,m/murrake02,PF
Sacramento Kings,2025-26,Domantas Sabonis,s/sabondo01,C
Sacramento Kings,2025-26,Devin Carter,c/cartede02,PG
Sacramento Kings,2025-26,Dylan Cardwell,c/cardwdy01,C
Sacramento Kings,2025-26,Doug McDermott,m/mcderdo01,SF
Sacramento Kings,2025-26,Dario Šarić,s/saricda01,C
Sacramento Kings,2025-26,Daeqwon Plowden,p/plowdda01,SG
Sacramento Kings,2025-26,Isaiah Stevens,s/steveis01,PG
Sacramento Kings,2024-25,Devin Carter,c/cartede02,PG
Sacramento Kings,2024-25,Isaiah Crawford,c/crawfis01,SF
Sacramento Kings,2024-25,Jae Crowder,c/crowdja01,PF
Sacramento Kings,2024-25,Terence Davis,d/daviste02,SG
Sacramento Kings,2024-25,DeMar DeRozan,d/derozde01,SF
Sacramento Kings,2024-25,Keon Ellis,e/elliske01,SG
Sacramento Kings,2024-25,De'Aaron Fox,f/foxde01,PG
Sacramento Kings,2024-25,Markelle Fultz,f/fultzma01,PG
Sacramento Kings,2024-25,Kevin Huerter,h/huertke01,SG
Sacramento Kings,2024-25,Colby Jones,j/jonesco02,SG
Sacramento Kings,2024-25,Isaac Jones,j/jonesis01,PF
Sacramento Kings,2024-25,Mason Jones,j/jonesma05,SG
Sacramento Kings,2024-25,Skal Labissière,l/labissk01,PF
Sacramento Kings,2024-25,Jake LaRavia,l/laravja01,PF
Sacramento Kings,2024-25,Zach LaVine,l/lavinza01,SG
Sacramento Kings,2024-25,Alex Len,l/lenal01,C
Sacramento Kings,2024-25,Trey Lyles,l/lylestr01,PF
Sacramento Kings,2024-25,Doug McDermott,m/mcderdo01,SF
Sacramento Kings,2024-25,Jordan McLaughlin,m/mclaujo01,PG
Sacramento Kings,2024-25,Malik Monk,m/monkma01,SG
Sacramento Kings,2024-25,Keegan Murray,m/murrake02,PF
Sacramento Kings,2024-25,Orlando Robinson,r/robinor01,C
Sacramento Kings,2024-25,Domantas Sabonis,s/sabondo01,C
Sacramento Kings,2024-25,Terry Taylor,t/taylote01,PF
Sacramento Kings,2024-25,Jonas Valančiūnas,v/valanjo01,C
Sacramento Kings,2023-24,Harrison Barnes,b/barneha02,PF
Sacramento Kings,2023-24,Chris Duarte,d/duartch01,SF
Sacramento Kings,2023-24,Kessler Edwards,e/edwarke02,SF
Sacramento Kings,2023-24,Keon Ellis,e/elliske01,SG
Sacramento Kings,2023-24,Jordan Ford,f/fordjo01,PG
Sacramento Kings,2023-24,De'Aaron Fox,f/foxde01,PG
Sacramento Kings,2023-24,Kevin Huerter,h/huertke01,SG
Sacramento Kings,2023-24,Colby Jones,j/jonesco02,SG
Sacramento Kings,2023-24,Mason Jones,j/jonesma05,SG
Sacramento Kings,2023-24,Alex Len,l/lenal01,C
Sacramento Kings,2023-24,Trey Lyles,l/lylestr01,PF
Sacramento Kings,2023-24,JaVale McGee,m/mcgeeja01,C
Sacramento Kings,2023-24,Davion Mitchell,m/mitchda01,PG
Sacramento Kings,2023-24,Malik Monk,m/monkma01,SG
Sacramento Kings,2023-24,Keegan Murray,m/murrake02,SF
Sacramento Kings,2023-24,Filip Petrušev,p/petrufi01,C
Sacramento Kings,2023-24,Domantas Sabonis,s/sabondo01,C
Sacramento Kings,2023-24,Jalen Slawson,s/slawsja01,SF
Sacramento Kings,2023-24,Juan Toscano-Anderson,t/toscaju01,SF
Sacramento Kings,2023-24,Sasha Vezenkov,v/vezenal01,PF
Sacramento Kings,2022-23,Harrison Barnes,b/barneha02,PF
Sacramento Kings,2022-23,Deonte Burton,b/burtode02,PF
Sacramento Kings,2022-23,Terence Davis,d/daviste02,SG
Sacramento Kings,2022-23,Matthew Dellavedova,d/dellama01,PG
Sacramento Kings,2022-23,PJ Dozier,d/doziepj01,SF
Sacramento Kings,2022-23,Kessler Edwards,e/edwarke02,SF
Sacramento Kings,2022-23,Keon Ellis,e/elliske01,SG
Sacramento Kings,2022-23,De'Aaron Fox,f/foxde01,PG
Sacramento Kings,2022-23,Richaun Holmes,h/holmeri01,C
Sacramento Kings,2022-23,Kevin Huerter,h/huertke01,SG
Sacramento Kings,2022-23,Alex Len,l/lenal01,C
Sacramento Kings,2022-23,Trey Lyles,l/lylestr01,PF
Sacramento Kings,2022-23,Chimezie Metu,m/metuch01,PF
Sacramento Kings,2022-23,Davion Mitchell,m/mitchda01,PG
Sacramento Kings,2022-23,Chima Moneke,m/monekch01,SF
Sacramento Kings,2022-23,Malik Monk,m/monkma01,SG
Sacramento Kings,2022-23,Keegan Murray,m/murrake02,SF
Sacramento Kings,2022-23,KZ Okpala,o/okpalkz01,PF
Sacramento Kings,2022-23,Neemias Queta,q/quetane01,C
Sacramento Kings,2022-23,Domantas Sabonis,s/sabondo01,C
Sacramento Kings,2021-22,Marvin Bagley III,b/baglema01,PF
Sacramento Kings,2021-22,Harrison Barnes,b/barneha02,PF
Sacramento Kings,2021-22,Terence Davis,d/daviste02,SG
Sacramento Kings,2021-22,Donte DiVincenzo,d/divindo01,SG
Sacramento Kings,2021-22,De'Aaron Fox,f/foxde01,PG
Sacramento Kings,2021-22,Tyrese Haliburton,h/halibty01,SG
Sacramento Kings,2021-22,Maurice Harkless,h/harklma01,SF
Sacramento Kings,2021-22,Buddy Hield,h/hieldbu01,SG
Sacramento Kings,2021-22,Justin Holiday,h/holidju01,SG
Sacramento Kings,2021-22,Richaun Holmes,h/holmeri01,C
Sacramento Kings,2021-22,Josh Jackson,j/jacksjo02,SF
Sacramento Kings,2021-22,Damian Jones,j/jonesda03,C
Sacramento Kings,2021-22,Louis King,k/kinglo02,SF
Sacramento Kings,2021-22,Jeremy Lamb,l/lambje01,SG
Sacramento Kings,2021-22,Alex Len,l/lenal01,C
Sacramento Kings,2021-22,Trey Lyles,l/lylestr01,PF
Sacramento Kings,2021-22,Chimezie Metu,m/metuch01,C
Sacramento Kings,2021-22,Davion Mitchell,m/mitchda01,PG
Sacramento Kings,2021-22,Emmanuel Mudiay,m/mudiaem01,PG
Sacramento Kings,2021-22,Ade Murkey,m/murkead01,SG
Sacramento Kings,2021-22,Neemias Queta,q/quetane01,C
Sacramento Kings,2021-22,Jahmi'us Ramsey,r/ramseja01,SG
Sacramento Kings,2021-22,Justin Robinson,r/robinju01,PG
Sacramento Kings,2021-22,Domantas Sabonis,s/sabondo01,PF
Sacramento Kings,2021-22,Tristan Thompson,t/thomptr01,C
Sacramento Kings,2021-22,Robert Woodard II,w/woodaro01,SF
Sacramento Kings,2020-21,Marvin Bagley III,b/baglema01,PF
Sacramento Kings,2020-21,Harrison Barnes,b/barneha02,PF
Sacramento Kings,2020-21,Nemanja Bjelica,b/bjeline01,PF
Sacramento Kings,2020-21,Terence Davis,d/daviste02,SG
Sacramento Kings,2020-21,De'Aaron Fox,f/foxde01,PG
Sacramento Kings,2020-21,Kyle Guy,g/guyky01,PG
Sacramento Kings,2020-21,Tyrese Haliburton,h/halibty01,PG
Sacramento Kings,2020-21,Maurice Harkless,h/harklma01,PF
Sacramento Kings,2020-21,Buddy Hield,h/hieldbu01,SG
Sacramento Kings,2020-21,Richaun Holmes,h/holmeri01,C
Sacramento Kings,2020-21,Justin James,j/jamesju01,SF
Sacramento Kings,2020-21,DaQuan Jeffries,j/jeffrda01,SG
Sacramento Kings,2020-21,Damian Jones,j/jonesda03,C
Sacramento Kings,2020-21,Cory Joseph,j/josepco01,PG
Sacramento Kings,2020-21,Louis King,k/kinglo02,SF
Sacramento Kings,2020-21,Chimezie Metu,m/metuch01,C
Sacramento Kings,2020-21,Jabari Parker,p/parkeja01,PF
Sacramento Kings,2020-21,Norvel Pelle,p/pelleno01,C
Sacramento Kings,2020-21,Jahmi'us Ramsey,r/ramseja01,SG
Sacramento Kings,2020-21,Glenn Robinson III,r/robingl02,SF
Sacramento Kings,2020-21,Chris Silva,s/silvach01,PF
Sacramento Kings,2020-21,Hassan Whiteside,w/whiteha01,C
Sacramento Kings,2020-21,Robert Woodard II,w/woodaro01,SF
Sacramento Kings,2020-21,Delon Wright,w/wrighde01,PG
Sacramento Kings,2019-20,Trevor Ariza,a/arizatr01,SF
Sacramento Kings,2019-20,Marvin Bagley III,b/baglema01,C
Sacramento Kings,2019-20,Harrison Barnes,b/barneha02,PF
Sacramento Kings,2019-20,Kent Bazemore,b/bazemke01,SF
Sacramento Kings,2019-20,Nemanja Bjelica,b/bjeline01,PF
Sacramento Kings,2019-20,Bogdan Bogdanović,b/bogdabo01,SG
Sacramento Kings,2019-20,Corey Brewer,b/breweco01,PF
Sacramento Kings,2019-20,Dewayne Dedmon,d/dedmode01,C
Sacramento Kings,2019-20,Yogi Ferrell,f/ferreyo01,PG
Sacramento Kings,2019-20,De'Aaron Fox,f/foxde01,PG
Sacramento Kings,2019-20,Wenyen Gabriel,g/gabriwe01,PF
Sacramento Kings,2019-20,Harry Giles,g/gilesha01,C
Sacramento Kings,2019-20,Kyle Guy,g/guyky01,SG
Sacramento Kings,2019-20,Buddy Hield,h/hieldbu01,SG
Sacramento Kings,2019-20,Richaun Holmes,h/holmeri01,C
Sacramento Kings,2019-20,Justin James,j/jamesju01,SF
Sacramento Kings,2019-20,DaQuan Jeffries,j/jeffrda01,SG
Sacramento Kings,2019-20,Cory Joseph,j/josepco01,PG
Sacramento Kings,2019-20,Alex Len,l/lenal01,C
Sacramento Kings,2019-20,Eric Mika,m/mikaer01,C
Sacramento Kings,2019-20,Jabari Parker,p/parkeja01,PF
Sacramento Kings,2019-20,Caleb Swanigan,s/swanica01,C
Sacramento Kings,2019-20,Anthony Tolliver,t/tollian01,PF
Sacramento Kings,2018-19,Marvin Bagley III,b/baglema01,PF
Sacramento Kings,2018-19,Harrison Barnes,b/barneha02,SF
Sacramento Kings,2018-19,Nemanja Bjelica,b/bjeline01,PF
Sacramento Kings,2018-19,Bogdan Bogdanović,b/bogdabo01,SG
Sacramento Kings,2018-19,Corey Brewer,b/breweco01,SF
Sacramento Kings,2018-19,Alec Burks,b/burksal01,SG
Sacramento Kings,2018-19,Willie Cauley-Stein,c/caulewi01,C
Sacramento Kings,2018-19,Yogi Ferrell,f/ferreyo01,PG
Sacramento Kings,2018-19,De'Aaron Fox,f/foxde01,PG
Sacramento Kings,2018-19,Harry Giles,g/gilesha01,PF
Sacramento Kings,2018-19,Buddy Hield,h/hieldbu01,SG
Sacramento Kings,2018-19,Justin Jackson,j/jacksju01,SF
Sacramento Kings,2018-19,B.J. Johnson,j/johnsbj01,SF
Sacramento Kings,2018-19,Kosta Koufos,k/koufoko01,C
Sacramento Kings,2018-19,Skal Labissière,l/labissk01,PF
Sacramento Kings,2018-19,Frank Mason III,m/masonfr01,PG
Sacramento Kings,2018-19,Ben McLemore,m/mclembe01,SG
Sacramento Kings,2018-19,Iman Shumpert,s/shumpim01,SG
Sacramento Kings,2018-19,Caleb Swanigan,s/swanica01,PF
Sacramento Kings,2018-19,Troy Williams,w/willitr02,SF
Sacramento Kings,2017-18,Bogdan Bogdanović,b/bogdabo01,SG
Sacramento Kings,2017-18,Bruno Caboclo,c/cabocbr01,SF
Sacramento Kings,2017-18,Vince Carter,c/cartevi01,SF
Sacramento Kings,2017-18,Willie Cauley-Stein,c/caulewi01,C
Sacramento Kings,2017-18,Jack Cooley,c/cooleja01,PF
Sacramento Kings,2017-18,De'Aaron Fox,f/foxde01,PG
Sacramento Kings,2017-18,Nigel Hayes-Davis,h/hayesni01,SF
Sacramento Kings,2017-18,Buddy Hield,h/hieldbu01,SG
Sacramento Kings,2017-18,George Hill,h/hillge01,PG
Sacramento Kings,2017-18,Justin Jackson,j/jacksju01,SF
Sacramento Kings,2017-18,Kosta Koufos,k/koufoko01,C
Sacramento Kings,2017-18,Skal Labissière,l/labissk01,PF
Sacramento Kings,2017-18,Frank Mason III,m/masonfr01,PG
Sacramento Kings,2017-18,Georgios Papagiannis,p/papagge01,C
Sacramento Kings,2017-18,Zach Randolph,r/randoza01,PF
Sacramento Kings,2017-18,Malachi Richardson,r/richama01,SG
Sacramento Kings,2017-18,JaKarr Sampson,s/sampsja02,SF
Sacramento Kings,2017-18,Garrett Temple,t/templga01,SG
Sacramento Kings,2016-17,Arron Afflalo,a/afflaar01,SG
Sacramento Kings,2016-17,Matt Barnes,b/barnema02,SF
Sacramento Kings,2016-17,Omri Casspi,c/casspom01,PF
Sacramento Kings,2016-17,Willie Cauley-Stein,c/caulewi01,C
Sacramento Kings,2016-17,Darren Collison,c/collida01,PG
Sacramento Kings,2016-17,DeMarcus Cousins,c/couside01,C
Sacramento Kings,2016-17,Tyreke Evans,e/evansty01,SF
Sacramento Kings,2016-17,Jordan Farmar,f/farmajo01,PG
Sacramento Kings,2016-17,Langston Galloway,g/gallola01,PG
Sacramento Kings,2016-17,Rudy Gay,g/gayru01,SF
Sacramento Kings,2016-17,Buddy Hield,h/hieldbu01,SG
Sacramento Kings,2016-17,Kosta Koufos,k/koufoko01,C
Sacramento Kings,2016-17,Skal Labissière,l/labissk01,PF
Sacramento Kings,2016-17,Ty Lawson,l/lawsoty01,PG
Sacramento Kings,2016-17,Ben McLemore,m/mclembe01,SG
Sacramento Kings,2016-17,Georgios Papagiannis,p/papagge01,C
Sacramento Kings,2016-17,Malachi Richardson,r/richama01,SG
Sacramento Kings,2016-17,Garrett Temple,t/templga01,SG
Sacramento Kings,2016-17,Anthony Tolliver,t/tollian01,PF
Sacramento Kings,2015-16,Quincy Acy,a/acyqu01,PF
Sacramento Kings,2015-16,James Anderson,a/anderja01,SG
Sacramento Kings,2015-16,Marco Belinelli,b/belinma01,SG
Sacramento Kings,2015-16,Caron Butler,b/butleca01,SF
Sacramento Kings,2015-16,Omri Casspi,c/casspom01,PF
Sacramento Kings,2015-16,Willie Cauley-Stein,c/caulewi01,C
Sacramento Kings,2015-16,Darren Collison,c/collida01,PG
Sacramento Kings,2015-16,DeMarcus Cousins,c/couside01,C
Sacramento Kings,2015-16,Seth Curry,c/curryse01,PG
Sacramento Kings,2015-16,Duje Dukan,d/dukandu01,SF
Sacramento Kings,2015-16,Rudy Gay,g/gayru01,SF
Sacramento Kings,2015-16,Kosta Koufos,k/koufoko01,C
Sacramento Kings,2015-16,Ben McLemore,m/mclembe01,SG
Sacramento Kings,2015-16,Eric Moreland,m/moreler01,PF
Sacramento Kings,2015-16,Rajon Rondo,r/rondora01,PG
San Antonio Spurs,2025-26,Keldon Johnson,j/johnske04,SF
San Antonio Spurs,2025-26,Harrison Barnes,b/barneha02,PF
San Antonio Spurs,2025-26,Julian Champagnie,c/champju02,SF
San Antonio Spurs,2025-26,Devin Vassell,v/vassede01,SG
San Antonio Spurs,2025-26,Luke Kornet,k/kornelu01,C
San Antonio Spurs,2025-26,Carter Bryant,b/bryanca01,PF
San Antonio Spurs,2025-26,De'Aaron Fox,f/foxde01,PG
San Antonio Spurs,2025-26,Stephon Castle,c/castlst01,PG
San Antonio Spurs,2025-26,Dylan Harper,h/harpedy01,SG
San Antonio Spurs,2025-26,Victor Wembanyama,w/wembavi01,C
San Antonio Spurs,2025-26,Jeremy Sochan,s/sochaje01,PF
San Antonio Spurs,2025-26,Kelly Olynyk,o/olynyke01,C
San Antonio Spurs,2025-26,Lindy Waters III,w/waterli01,SG
San Antonio Spurs,2025-26,Jordan McLaughlin,m/mclaujo01,PG
San Antonio Spurs,2025-26,David Jones García,j/jonesda06,SF
San Antonio Spurs,2025-26,Bismack Biyombo,b/biyombi01,C
San Antonio Spurs,2025-26,Harrison Ingram,i/ingraha01,SF
San Antonio Spurs,2025-26,Stanley Umude,u/umudest01,SG
San Antonio Spurs,2024-25,Harrison Barnes,b/barneha02,PF
